time,actual time,voltage,current,capacity,SoC,dQ,dv,ICA
0,9925,4.1036,-0.00107004,2803,0.70075,,,
10,9935,3.5801,-3.99475,2803,0.70075,,,
20,9945,3.55171,-3.99483,2791.90325,0.697975813,-11.09675,-0.02839,0.390868263
30,9955,3.53429,-3.99488,2780.806361,0.69520159,-11.096889,-0.01742,0.637020034
40,9965,3.52246,-3.99508,2769.708917,0.692427229,-11.097444,-0.01183,0.938076416
50,9976,3.51334,-3.99501,2758.611667,0.689652917,-11.09725,-0.00912,1.216803728
60,9986,3.50661,-3.99477,2747.515083,0.686878771,-11.096584,-0.00673,1.648823774
70,9996,3.50068,-3.99477,2736.4185,0.684104625,-11.096583,-0.00593,1.871261889
80,10006,3.49547,-3.99482,2725.321778,0.681330444,-11.096722,-0.00521,2.12988906
90,10016,3.4903,-3.99489,2714.224861,0.678556215,-11.096917,-0.00517,2.146405609
100,10026,3.48547,-3.99484,2703.128083,0.675782021,-11.096778,-0.00483,2.297469565
110,10036,3.48064,-3.99472,2692.031639,0.67300791,-11.096444,-0.00483,2.297400414
120,10046,3.47607,-3.99485,2680.934833,0.670233708,-11.096806,-0.00457,2.42818512
130,10056,3.47144,-3.9947,2669.838444,0.667459611,-11.096389,-0.00463,2.396628294
140,10066,3.46688,-3.99471,2658.742028,0.664685507,-11.096416,-0.00456,2.433424561
150,10076,3.46265,-3.99476,2647.645472,0.661911368,-11.096556,-0.00423,2.623299291
160,10086,3.45827,-3.9949,2636.548528,0.659137132,-11.096944,-0.00438,2.533548858
170,10096,3.45388,-3.99481,2625.451833,0.656362958,-11.096695,-0.00439,2.527720957
180,10106,3.44961,-3.99471,2614.355417,0.653588854,-11.096416,-0.00427,2.598692272
190,10116,3.44537,-3.99494,2603.258361,0.65081459,-11.097056,-0.00424,2.617230189
200,10126,3.44109,-3.9948,2592.161694,0.648040424,-11.096667,-0.00428,2.592679206
210,10136,3.43685,-3.99447,2581.065944,0.645266486,-11.09575,-0.00424,2.61692217
220,10146,3.4325,-3.99489,2569.969028,0.642492257,-11.096916,-0.00435,2.551015172
230,10156,3.42829,-3.99489,2558.872111,0.639718028,-11.096917,-0.00421,2.635847268
240,10166,3.42422,-3.99465,2547.775861,0.636943965,-11.09625,-0.00407,2.726351351
250,10176,3.42008,-3.99492,2536.678861,0.634169715,-11.097,-0.00414,2.680434783
260,10186,3.41613,-3.99465,2525.582611,0.631395653,-11.09625,-0.00395,2.809177215
270,10196,3.41212,-3.99496,2514.4855,0.628621375,-11.097111,-0.00401,2.767359352
280,10206,3.40831,-3.99484,2503.388722,0.625847181,-11.096778,-0.00381,2.912540157
290,10216,3.4048,-3.99479,2492.292083,0.623073021,-11.096639,-0.00351,3.161435613
300,10226,3.40132,-3.99486,2481.19525,0.620298813,-11.096833,-0.00348,3.188745115
310,10236,3.39809,-3.99483,2470.0985,0.617524625,-11.09675,-0.00323,3.435526316
320,10246,3.39493,-3.99474,2459.002,0.6147505,-11.0965,-0.00316,3.511550633
330,10256,3.39225,-3.99491,2447.905028,0.611976257,-11.096972,-0.00268,4.140661194
340,10266,3.38957,-3.99477,2436.808444,0.609202111,-11.096584,-0.00268,4.140516418
350,10276,3.38687,-3.99474,2425.711944,0.606427986,-11.0965,-0.0027,4.109814815
360,10286,3.38437,-3.99471,2414.615528,0.603653882,-11.096416,-0.0025,4.4385664
370,10296,3.3822,-3.99492,2403.518528,0.600879632,-11.097,-0.00217,5.113824885
380,10306,3.37976,-3.99479,2392.421889,0.598105472,-11.096639,-0.00244,4.547802869
390,10316,3.37776,-3.99445,2381.326194,0.595331549,-11.095695,-0.002,5.5478475
400,10327,3.37576,-3.99466,2370.229917,0.592557479,-11.096277,-0.002,5.5481385
410,10337,3.37388,-3.99488,2359.133028,0.589783257,-11.096889,-0.00188,5.902600532
420,10347,3.37191,-3.99473,2348.036556,0.587009139,-11.096472,-0.00197,5.632726904
430,10357,3.37033,-3.99474,2336.940056,0.584235014,-11.0965,-0.00158,7.023101266
440,10367,3.36842,-3.99469,2325.843694,0.581460924,-11.096362,-0.00191,5.809613613
450,10377,3.36694,-3.99487,2314.746833,0.578686708,-11.096861,-0.00148,7.497879054
460,10387,3.36524,-3.99509,2303.649361,0.57591234,-11.097472,-0.0017,6.527924706
470,10397,3.36353,-3.99488,2292.552472,0.573138118,-11.096889,-0.00171,6.489408772
480,10407,3.36185,-3.9947,2281.456083,0.570364021,-11.096389,-0.00168,6.604993452
490,10417,3.36013,-3.99476,2270.359528,0.567589882,-11.096555,-0.00172,6.451485465
500,10427,3.35836,-3.99459,2259.263444,0.564815861,-11.096084,-0.00177,6.268974011
510,10437,3.35671,-3.99479,2248.166806,0.562041701,-11.096638,-0.00165,6.725235152
520,10447,3.35504,-3.99475,2237.070278,0.559267569,-11.096528,-0.00167,6.644627545
