time,actual time,voltage,current,capacity,SoC,dQ,dv,ICA
0,11893,4.12605,-0.00107589,3178,0.7945,,,
10,11903,3.67944,-3.99494,3178,0.7945,,,
20,11913,3.65518,-3.99486,3166.903167,0.791725792,-11.096833,-0.02426,0.457412737
30,11923,3.63967,-3.99491,3155.806194,0.788951549,-11.096973,-0.01551,0.715472147
40,11933,3.62832,-3.99498,3144.709028,0.786177257,-11.097166,-0.01135,0.977723877
50,11943,3.61913,-3.99504,3133.611694,0.783402924,-11.097334,-0.00919,1.207544505
60,11953,3.61145,-3.99481,3122.515,0.78062875,-11.096694,-0.00768,1.444882031
70,11963,3.60476,-3.99487,3111.418139,0.777854535,-11.096861,-0.00669,1.658723617
80,11973,3.59937,-3.99475,3100.321611,0.775080403,-11.096528,-0.00539,2.058725046
90,11983,3.59446,-3.99479,3089.224972,0.772306243,-11.096639,-0.00491,2.260007943
100,11993,3.58987,-3.99489,3078.128056,0.769532014,-11.096916,-0.00459,2.417628758
110,12003,3.58586,-3.9947,3067.031667,0.766757917,-11.096389,-0.00401,2.767179302
120,12013,3.58186,-3.99476,3055.935111,0.763983778,-11.096556,-0.004,2.774139
130,12023,3.57841,-3.99494,3044.838056,0.761209514,-11.097055,-0.00345,3.216537681
140,12033,3.57508,-3.99484,3033.741278,0.758435319,-11.096778,-0.00333,3.332365766
150,12043,3.57187,-3.99479,3022.644639,0.75566116,-11.096639,-0.00321,3.456896885
160,12053,3.56886,-3.99501,3011.547389,0.752886847,-11.09725,-0.00301,3.68679402
170,12063,3.56578,-3.99479,3000.45075,0.750112688,-11.096639,-0.00308,3.60280487
180,12073,3.56272,-3.99488,2989.353861,0.747338465,-11.096889,-0.00306,3.626434314
190,12083,3.55992,-3.99489,2978.256944,0.744564236,-11.096917,-0.0028,3.963184643
200,12093,3.55717,-3.99474,2967.160444,0.741790111,-11.0965,-0.00275,4.035090909
210,12103,3.55401,-3.9949,2956.0635,0.739015875,-11.096944,-0.00316,3.511691139
220,12113,3.55106,-3.99485,2944.966694,0.736241674,-11.096806,-0.00295,3.761629153
230,12123,3.54811,-3.99488,2933.869806,0.733467451,-11.096888,-0.00295,3.761656949
240,12133,3.54498,-3.99479,2922.773167,0.730693292,-11.096639,-0.00313,3.545252077
250,12143,3.54204,-3.99479,2911.676528,0.727919132,-11.096639,-0.00294,3.774367007
260,12153,3.53898,-3.99492,2900.579528,0.725144882,-11.097,-0.00306,3.626470588
270,12163,3.53596,-3.99494,2889.482472,0.722370618,-11.097056,-0.00302,3.674521854
280,12173,3.53271,-3.99471,2878.386056,0.719596514,-11.096416,-0.00325,3.414281846
290,12183,3.52971,-3.99492,2867.289056,0.716822264,-11.097,-0.003,3.699
300,12193,3.52673,-3.99484,2856.192278,0.714048069,-11.096778,-0.00298,3.723751007
310,12203,3.52379,-3.99489,2845.095361,0.71127384,-11.096917,-0.00294,3.774461565
320,12213,3.52063,-3.99497,2833.998222,0.708499556,-11.097139,-0.00316,3.511752848
330,12223,3.51751,-3.99487,2822.901361,0.70572534,-11.096861,-0.00312,3.556686218
340,12233,3.51434,-3.99486,2811.804528,0.702951132,-11.096833,-0.00317,3.500578233
350,12243,3.51115,-3.99482,2800.707806,0.700176951,-11.096722,-0.00319,3.478596238
360,12253,3.50795,-3.99493,2789.610778,0.697402694,-11.097028,-0.0032,3.46782125
370,12263,3.50467,-3.99482,2778.514056,0.694628514,-11.096722,-0.00328,3.383146951
380,12273,3.50144,-3.99487,2767.417194,0.691854299,-11.096862,-0.00323,3.435560991
390,12283,3.49838,-3.9948,2756.320528,0.689080132,-11.096666,-0.00306,3.626361438
400,12293,3.4953,-3.99475,2745.224,0.686306,-11.096528,-0.00308,3.602768831
410,12303,3.49249,-3.99491,2734.127028,0.683531757,-11.096972,-0.00281,3.949100356
420,12313,3.48959,-3.99482,2723.030306,0.680757576,-11.096722,-0.0029,3.826455862
430,12323,3.48659,-3.99478,2711.933694,0.677983424,-11.096612,-0.003,3.698870667
440,12333,3.48357,-3.99505,2700.836333,0.675209083,-11.097361,-0.00302,3.674622848
450,12343,3.48084,-3.99496,2689.739222,0.672434806,-11.097111,-0.00273,4.064875824
