time,actual time,voltage,current,capacity,SoC,dQ,dv,ICA
0,9838,4.12969,-0.00107684,3178,0.7945,,,
10,9848,3.67159,-3.99496,3178,0.7945,,,
20,9858,3.65128,-3.9949,3166.903056,0.791725764,-11.096944,-0.02031,0.546378336
30,9868,3.63884,-3.99497,3155.805917,0.788951479,-11.097139,-0.01244,0.892052974
40,9878,3.6296,-3.9949,3144.708972,0.786177243,-11.096945,-0.00924,1.200968074
50,9888,3.6218,-3.9948,3133.612306,0.783403076,-11.096666,-0.0078,1.422649487
60,9898,3.61465,-3.99476,3122.51575,0.780628938,-11.096556,-0.00715,1.551965874
70,9908,3.60701,-3.99465,3111.4195,0.777854875,-11.09625,-0.00764,1.452388743
80,9918,3.5986,-3.99499,3100.322306,0.775080576,-11.097194,-0.00841,1.319523662
90,9928,3.58994,-3.99489,3089.225389,0.772306347,-11.096917,-0.00866,1.281399192
100,9938,3.58109,-3.99482,3078.128667,0.769532167,-11.096722,-0.00885,1.253866893
110,9948,3.57231,-3.99508,3067.031222,0.766757806,-11.097445,-0.00878,1.2639459
120,9958,3.56361,-3.99484,3055.934444,0.763983611,-11.096778,-0.0087,1.275491724
130,9968,3.55547,-3.99479,3044.837806,0.761209451,-11.096638,-0.00814,1.363223342
140,9978,3.54753,-3.99478,3033.741194,0.758435299,-11.096612,-0.00794,1.397558186
150,9988,3.53985,-3.99483,3022.644444,0.755661111,-11.09675,-0.00768,1.444889323
160,9998,3.53312,-3.9948,3011.547778,0.752886944,-11.096666,-0.00673,1.648835958
170,10008,3.52708,-3.99502,3000.4505,0.750112625,-11.097278,-0.00604,1.837297682
180,10018,3.52136,-3.99478,2989.353889,0.747338472,-11.096611,-0.00572,1.939966958
190,10028,3.51571,-3.995,2978.256667,0.744564167,-11.097222,-0.00565,1.964110088
200,10038,3.5104,-3.99472,2967.160222,0.741790056,-11.096445,-0.00531,2.089725989
210,10048,3.50528,-3.99485,2956.063417,0.739015854,-11.096805,-0.00512,2.167344727
220,10058,3.50072,-3.99474,2944.966917,0.736241729,-11.0965,-0.00456,2.433442982
230,10068,3.4962,-3.99467,2933.870611,0.733467653,-11.096306,-0.00452,2.454934956
240,10078,3.49196,-3.99478,2922.774,0.7306935,-11.096611,-0.00424,2.617125236
250,10088,3.48799,-3.99501,2911.67675,0.727919188,-11.09725,-0.00397,2.795277078
260,10098,3.48403,-3.99481,2900.580056,0.725145014,-11.096694,-0.00396,2.802195455
270,10108,3.48048,-3.99482,2889.483333,0.722370833,-11.096723,-0.00355,3.125837465
280,10118,3.47695,-3.99476,2878.386778,0.719596694,-11.096555,-0.00353,3.1435
290,10128,3.47372,-3.99481,2867.290083,0.716822521,-11.096695,-0.00323,3.435509288
300,10138,3.47039,-3.9946,2856.193972,0.714048493,-11.096111,-0.00333,3.332165465
310,10148,3.46693,-3.99491,2845.097,0.71127425,-11.096972,-0.00346,3.207217341
320,10158,3.4637,-3.99486,2834.000167,0.708500042,-11.096833,-0.00323,3.435552012
330,10168,3.46046,-3.99494,2822.903111,0.705725778,-11.097056,-0.00324,3.425017284
340,10178,3.45749,-3.99488,2811.806222,0.702951556,-11.096889,-0.00297,3.736326263
350,10188,3.45444,-3.9949,2800.709278,0.700177319,-11.096944,-0.00305,3.638342295
360,10198,3.45139,-3.99495,2789.612194,0.697403049,-11.097084,-0.00305,3.638388197
370,10208,3.44837,-3.99485,2778.515389,0.694628847,-11.096805,-0.00302,3.674438742
380,10218,3.44555,-3.99495,2767.418306,0.691854576,-11.097083,-0.00282,3.935135816
390,10228,3.44278,-3.99484,2756.321528,0.689080382,-11.096778,-0.00277,4.00605704
400,10238,3.43998,-3.99497,2745.224389,0.686306097,-11.097139,-0.0028,3.963263929
410,10248,3.43705,-3.99485,2734.127583,0.683531896,-11.096806,-0.00293,3.787305802
420,10258,3.43429,-3.99467,2723.031278,0.680757819,-11.096305,-0.00276,4.020400362
430,10268,3.43148,-3.99468,2711.934944,0.677983736,-11.096334,-0.00281,3.94887331
440,10278,3.42877,-3.99494,2700.837889,0.675209472,-11.097055,-0.00271,4.094854244
450,10288,3.42614,-3.99475,2689.741361,0.67243534,-11.096528,-0.00263,4.219212167
460,10298,3.42357,-3.99469,2678.645,0.66966125,-11.096361,-0.00257,4.317650195
470,10308,3.42105,-3.9948,2667.548333,0.666887083,-11.096667,-0.00252,4.403439286
480,10318,3.41863,-3.99493,2656.451306,0.664112826,-11.097027,-0.00242,4.585548347
