time,actual time,voltage,current,capacity,SoC,dQ,dv,ICA
0,10145,4.0776,-0.00106326,2628,0.657,,,
10,10155,3.45335,-3.9948,2628,0.657,,,
20,10165,3.41413,-3.99485,2616.903194,0.654225799,-11.096806,-0.03922,0.28293743
30,10175,3.39411,-3.99489,2605.806278,0.651451569,-11.096916,-0.02002,0.554291508
40,10185,3.38424,-3.99492,2594.709278,0.648677319,-11.097,-0.00987,1.124316109
50,10195,3.38009,-3.9949,2583.612333,0.645903083,-11.096945,-0.00415,2.673962651
60,10205,3.37881,-3.99462,2572.516167,0.643129042,-11.096166,-0.00128,8.668879688
70,10215,3.37922,-3.99484,2561.419389,0.640354847,-11.096778,0.00041,
80,10225,3.38014,-3.99479,2550.32275,0.637580688,-11.096639,0.00092,12.06156413
90,10235,3.3813,-3.99492,2539.22575,0.634806438,-11.097,0.00116,9.56637931
100,10245,3.38243,-3.99463,2528.129556,0.632032389,-11.096194,0.00113,9.819640708
110,10255,3.38314,-3.99469,2517.033194,0.629258299,-11.096362,0.00071,15.62867887
120,10265,3.38357,-3.99485,2505.936389,0.626484097,-11.096805,0.00043,
130,10275,3.38362,-3.99492,2494.839389,0.623709847,-11.097,5E-05,
140,10285,3.38351,-3.99477,2483.742806,0.620935701,-11.096583,-0.00011,
150,10296,3.38278,-3.99469,2472.646444,0.618161611,-11.096362,-0.00073,15.20049589
160,10306,3.38202,-3.9949,2461.5495,0.615387375,-11.096944,-0.00076,14.60124211
170,10316,3.38086,-3.99488,2450.452611,0.612613153,-11.096889,-0.00116,9.566283621
180,10326,3.37946,-3.99483,2439.355861,0.609838965,-11.09675,-0.0014,7.92625
190,10336,3.37781,-3.99484,2428.259083,0.607064771,-11.096778,-0.00165,6.72532
200,10346,3.37606,-3.99492,2417.162083,0.604290521,-11.097,-0.00175,6.341142857
210,10356,3.37392,-3.99459,2406.066,0.6015165,-11.096083,-0.00214,5.185085514
220,10366,3.37179,-3.99469,2394.969639,0.59874241,-11.096361,-0.00213,5.209559155
230,10376,3.36941,-3.99484,2383.872861,0.595968215,-11.096778,-0.00238,4.662511765
240,10386,3.36704,-3.99486,2372.776028,0.593194007,-11.096833,-0.00237,4.682208017
250,10396,3.3642,-3.99488,2361.679139,0.590419785,-11.096889,-0.00284,3.907355282
260,10406,3.36141,-3.99501,2350.581889,0.587645472,-11.09725,-0.00279,3.977508961
270,10416,3.35792,-3.99461,2339.48575,0.584871438,-11.096139,-0.00349,3.179409456
280,10426,3.35467,-3.99474,2328.38925,0.582097313,-11.0965,-0.00325,3.414307692
290,10436,3.35132,-3.9947,2317.292861,0.579323215,-11.096389,-0.00335,3.312354925
300,10446,3.34782,-3.99478,2306.19625,0.576549063,-11.096611,-0.0035,3.170460286
310,10456,3.34438,-3.99487,2295.099389,0.573774847,-11.096861,-0.00344,3.225831686
320,10466,3.34086,-3.9948,2284.002722,0.571000681,-11.096667,-0.00352,3.152462216
330,10476,3.33738,-3.99472,2272.906278,0.568226569,-11.096444,-0.00348,3.188633333
340,10486,3.33407,-3.99479,2261.809639,0.56545241,-11.096639,-0.00331,3.352458912
350,10496,3.33059,-3.99458,2250.713583,0.562678396,-11.096056,-0.00348,3.188521839
360,10506,3.32741,-3.99475,2239.617056,0.559904264,-11.096527,-0.00318,3.489473899
370,10516,3.32413,-3.99475,2228.520528,0.557130132,-11.096528,-0.00328,3.383087805
380,10526,3.32122,-3.99458,2217.424472,0.554356118,-11.096056,-0.00291,3.813077663
390,10536,3.31824,-3.99454,2206.328528,0.551582132,-11.095944,-0.00298,3.723471141
400,10546,3.31558,-3.9949,2195.231583,0.548807896,-11.096945,-0.00266,4.171783835
410,10556,3.3129,-3.99487,2184.134722,0.546033681,-11.096861,-0.00268,4.140619776
420,10566,3.31042,-3.99467,2173.038417,0.543259604,-11.096305,-0.00248,4.474316532
430,10576,3.30804,-3.99481,2161.941722,0.540485431,-11.096695,-0.00238,4.662476891
440,10586,3.30561,-3.99477,2150.845139,0.537711285,-11.096583,-0.00243,4.566495062
450,10596,3.30343,-3.99482,2139.748417,0.534937104,-11.096722,-0.00218,5.09023945
460,10606,3.30136,-3.99463,2128.652222,0.532163056,-11.096195,-0.00207,5.360480676
470,10616,3.29956,-3.99478,2117.555611,0.529388903,-11.096611,-0.0018,6.164783889
480,10626,3.29747,-3.9948,2106.458944,0.526614736,-11.096667,-0.00209,5.309410048
490,10637,3.29536,-3.99476,2095.362389,0.523840597,-11.096555,-0.00211,5.259030806
500,10647,3.29354,-3.99484,2084.265611,0.521066403,-11.096778,-0.00182,6.097130769
510,10657,3.2917,-3.99501,2073.168361,0.51829209,-11.09725,-0.00184,6.03111413
520,10667,3.28977,-3.99478,2062.07175,0.515517938,-11.096611,-0.00193,5.749539378
530,10677,3.28796,-3.99484,2050.974972,0.512743743,-11.096778,-0.00181,6.130816575
540,10687,3.28603,-3.99484,2039.878194,0.509969549,-11.096778,-0.00193,5.749625907
550,10697,3.28427,-3.99484,2028.781417,0.507195354,-11.096777,-0.00176,6.304986932
560,10707,3.28232,-3.99467,2017.685111,0.504421278,-11.096306,-0.00195,5.690413333
570,10717,3.28037,-3.99465,2006.588861,0.501647215,-11.09625,-0.00195,5.690384615
580,10727,3.27849,-3.99451,1995.493,0.49887325,-11.095861,-0.00188,5.902053723
590,10737,3.27656,-3.99484,1984.396222,0.496099056,-11.096778,-0.00193,5.749625907
600,10747,3.27455,-3.99495,1973.299139,0.493324785,-11.097083,-0.00201,5.520936816
610,10757,3.27263,-3.99484,1962.202361,0.49055059,-11.096778,-0.00192,5.779571875
620,10767,3.27073,-3.99472,1951.105917,0.487776479,-11.096444,-0.0019,5.840233684
630,10777,3.26867,-3.99483,1940.009167,0.485002292,-11.09675,-0.00206,5.386771845
640,10787,3.26665,-3.99476,1928.912611,0.482228153,-11.096556,-0.00202,5.493344554
650,10797,3.26459,-3.99479,1917.815972,0.479453993,-11.096639,-0.00206,5.386717961
660,10807,3.26256,-3.99479,1906.719333,0.476679833,-11.096639,-0.00203,5.466324631
670,10817,3.26045,-3.9947,1895.622944,0.473905736,-11.096389,-0.00211,5.258952133
680,10827,3.25812,-3.99466,1884.526667,0.471131667,-11.096277,-0.00233,4.762350644
690,10837,3.25602,-3.99477,1873.430083,0.468357521,-11.096584,-0.0021,5.284087619
700,10847,3.25365,-3.99472,1862.333639,0.46558341,-11.096444,-0.00237,4.682043882
710,10857,3.25136,-3.99477,1851.237056,0.462809264,-11.096583,-0.00229,4.845669432
720,10867,3.24895,-3.99475,1840.140528,0.460035132,-11.096528,-0.00241,4.604368465
730,10877,3.24679,-3.99492,1829.043528,0.457260882,-11.097,-0.00216,5.1375
740,10887,3.24435,-3.99487,1817.946667,0.454486667,-11.096861,-0.00244,4.547893852
750,10897,3.24182,-3.99475,1806.850139,0.451712535,-11.096528,-0.00253,4.385979447
760,10907,3.23943,-3.99481,1795.753444,0.448938361,-11.096695,-0.00239,4.642968619
770,10917,3.23698,-3.99469,1784.657083,0.446164271,-11.096361,-0.00245,4.529126939
780,10928,3.23449,-3.99475,1773.560556,0.443390139,-11.096527,-0.00249,4.456436546
790,10938,3.23189,-3.99481,1762.463861,0.440615965,-11.096695,-0.0026,4.267959615
800,10948,3.22951,-3.9948,1751.367194,0.437841799,-11.096667,-0.00238,4.662465126
810,10958,3.22719,-3.99463,1740.271,0.43506775,-11.096194,-0.00232,4.782842241
