0,,,Version=1.30
10,3.81639,0.675139,
20,3.93896,1.35915,
30,4.04988,1.87555,
40,4.14938,2.37895,
50,4.20153,2.20634,
60,4.2101,2.20873,
70,4.21967,2.2175,
80,4.22773,2.24593,
90,4.23488,2.26378,
100,4.24151,2.27087,
110,4.24678,2.29098,
120,4.25105,2.30583,
130,4.25519,2.31539,
140,4.2586,2.3196,
150,4.25981,2.33023,
160,4.25895,2.33512,
170,4.25913,2.33303,
180,4.25801,2.32415,
190,4.25793,2.32406,
200,4.25798,2.29651,
210,4.2596,2.28742,
220,4.25889,2.27434,
230,4.25684,2.26691,
240,4.25737,2.24347,
250,4.25922,2.23059,
260,4.25908,2.22304,
270,4.25856,2.20576,
280,4.25996,2.20055,
290,4.25787,2.18024,
300,4.25739,2.16523,
310,4.25861,2.15866,
320,4.25862,2.14469,
330,4.25565,2.13153,
340,4.25695,2.12186,
350,4.25823,2.10185,
360,4.26004,2.09922,
370,4.25735,2.09121,
380,4.25917,2.06721,
390,4.25627,2.06501,
400,4.25799,2.06027,
410,4.25939,2.04964,
420,4.25831,2.04036,
430,4.25827,2.0434,
440,4.25786,2.04169,
450,4.25721,2.03042,
460,4.25863,2.0186,
470,4.26043,2.0186,
480,4.2573,2.00709,
490,4.25933,2.00182,
500,4.25643,1.99258,
510,4.25739,1.97271,
520,4.25926,1.96505,
530,4.25657,1.95245,
540,4.25739,1.93329,
550,4.25849,1.91905,
560,4.25905,1.9124,
570,4.25717,1.89161,
580,4.2583,1.88345,
590,4.25923,1.86979,
600,4.25848,1.86979,
610,4.25763,1.86201,
620,4.25884,1.85877,
630,4.25604,1.84304,
640,4.25666,1.83725,
650,4.25755,1.83323,
660,4.25906,1.82826,
670,4.25755,1.81236,
680,4.25681,1.80272,
690,4.25798,1.78693,
700,4.25865,1.78087,
710,4.26002,1.78004,
720,4.2566,1.77464,
730,4.25755,1.77023,
740,4.25897,1.75876,
750,4.25536,1.74392,
760,4.25619,1.73837,
770,4.25716,1.72601,
780,4.25806,1.71605,
790,4.25894,1.71086,
800,4.26023,1.71151,
810,4.25727,1.70235,
820,4.2579,1.69683,
830,4.25912,1.69107,
840,4.25596,1.67759,
850,4.25705,1.67377,
860,4.25788,1.66392,
870,4.25905,1.65401,
880,4.26033,1.65401,
890,4.25722,1.64629,
900,4.25821,1.63351,
910,4.25936,1.62985,
920,4.25637,1.62175,
930,4.25765,1.61403,
940,4.25891,1.61026,
950,4.25876,1.60578,
960,4.25694,1.58959,
970,4.25831,1.5827,
980,4.25966,1.57787,
990,4.25649,1.56666,
1000,4.25722,1.56262,
1010,4.25849,1.55335,
1020,4.25786,1.54738,
1030,4.25714,1.53384,
1040,4.25892,1.52772,
1050,4.25695,1.51829,
1060,4.25894,1.51597,
1070,4.25845,1.50928,
1080,4.25808,1.50055,
1090,4.25865,1.50055,
1100,4.25698,1.48606,
1110,4.25898,1.47744,
1120,4.26072,1.47744,
1130,4.25764,1.46525,
1140,4.25848,1.45817,
1150,4.25636,1.45077,
1160,4.25776,1.44195,
1170,4.25869,1.43627,
1180,4.26022,1.43626,
1190,4.25741,1.42768,
1200,4.25874,1.41954,
1210,4.25926,1.41486,
1220,4.25657,1.40401,
1230,4.2582,1.39034,
1240,4.25901,1.38486,
1250,4.25875,1.38874,
1260,4.25711,1.37199,
1270,4.25835,1.37131,
1280,4.25924,1.36592,
1290,4.2585,1.35623,
1300,4.25881,1.35623,
1310,4.25847,1.35214,
1320,4.25949,1.34491,
1330,4.2566,1.33973,
1340,4.25794,1.33386,
1350,4.25897,1.33172,
1360,4.25848,1.32754,
1370,4.25667,1.31555,
1380,4.25791,1.30457,
1390,4.25933,1.29816,
1400,4.25714,1.28997,
1410,4.257,1.28269,
1420,4.25828,1.28128,
1430,4.25698,1.27527,
1440,4.25614,1.26431,
1450,4.25753,1.25944,
1460,4.2586,1.25297,
1470,4.26036,1.24804,
1480,4.25678,1.24775,
1490,4.25769,1.23145,
1500,4.25904,1.22335,
1510,4.25712,1.21661,
1520,4.25588,1.20958,
1530,4.25339,1.19409,
1540,4.25433,1.18695,
1550,4.25561,1.17864,
1560,4.2567,1.17077,
1570,4.25637,1.16532,
1580,4.25613,1.15909,
1590,4.25539,1.1477,
1600,4.25557,1.1477,
1610,4.25304,1.13985,
1620,4.25378,1.13068,
1630,4.25519,1.12606,
1640,4.25632,1.11429,
1650,4.25513,1.11188,
1660,4.25607,1.10595,
1670,4.2557,1.10119,
1680,4.2556,1.09297,
1690,4.25678,1.08899,
1700,4.25315,1.08293,
1710,4.25369,1.07081,
1720,4.25445,1.06669,
1730,4.25537,1.05904,
1740,4.25668,1.05115,
1750,4.25589,1.05115,
1760,4.25338,1.04045,
1770,4.25435,1.03382,
1780,4.25503,1.03382,
1790,4.25594,1.03416,
1800,4.25726,1.03093,
1810,4.25328,1.028,
1820,4.25363,1.01962,
1830,4.25428,1.01437,
1840,4.25544,1.01019,
1850,4.25652,1.00334,
1860,4.25557,1.00334,
1870,4.25329,0.99599,
1880,4.25422,0.988628,
1890,4.25523,0.984174,
1900,4.25617,0.980356,
1910,4.2553,0.976687,
1920,4.25585,0.969509,
1930,4.25627,0.96917,
1940,4.2554,0.959605,
1950,4.25616,0.952067,
1960,4.2544,0.946722,
1970,4.25336,0.937492,
1980,4.25431,0.93251,
1990,4.2554,0.931637,
2000,4.2566,0.924927,
2010,4.25468,0.924928,
2020,4.25332,0.913849,
2030,4.25453,0.907819,
2040,4.25553,0.901578,
2050,4.2566,0.901578,
2060,4.25278,0.892253,
2070,4.25362,0.883789,
2080,4.25448,0.878792,
2090,4.25567,0.87269,
2100,4.25683,0.867437,
2110,4.25251,0.859266,
2120,4.25326,0.851358,
2130,4.25442,0.844651,
2140,4.25527,0.841554,
2150,4.25639,0.836358,
2160,4.25271,0.833173,
2170,4.25282,0.829931,
2180,4.25376,0.822491,
2190,4.25435,0.819056,
2200,4.25171,0.819057,
2210,4.24776,0.803675,
2220,4.24845,0.7941,
2230,4.24914,0.787477,
2240,4.24985,0.779196,
2250,4.25085,0.771889,
2260,4.2513,0.766629,
2270,4.25211,0.760686,
2280,4.25178,0.757242,
2290,4.25088,0.749423,
2300,4.25159,0.746201,
2310,4.25237,0.741988,
2320,4.25302,0.740067,
2330,4.25383,0.736051,
2340,4.25397,0.739568,
2350,4.2526,0.730534,
2360,4.25316,0.726979,
2370,4.25408,0.723844,
2380,4.25375,0.722807,
2390,4.24987,0.714313,
2400,4.24979,0.711223,
2410,4.24841,0.701155,
2420,4.24879,0.692898,
2430,4.2495,0.687489,
2440,4.25026,0.684726,
2450,4.25116,0.680281,
2460,4.25206,0.679689,
2470,4.25068,0.677239,
2480,4.24919,0.674856,
2490,4.24864,0.664955,
2500,4.24932,0.661726,
2510,4.25009,0.658039,
2520,4.2511,0.657542,
2530,4.2519,0.656936,
2540,4.25066,0.654986,
2550,4.24951,0.652782,
2560,4.24867,0.646059,
2570,4.24939,0.640554,
2580,4.25036,0.637669,
2590,4.25122,0.636528,
2600,4.25123,0.633315,
2610,4.25016,0.623935,
2620,4.24875,0.621713,
2630,4.24868,0.614839,
2640,4.24934,0.607692,
2650,4.2502,0.605064,
2660,4.25106,0.599212,
2670,4.25167,0.596726,
2680,4.25052,0.596726,
2690,4.25041,0.589272,
2700,4.24876,0.583306,
2710,4.24855,0.581932,
2720,4.24913,0.579707,
2730,4.24989,0.573467,
2740,4.25067,0.571673,
2750,4.25129,0.569538,
2760,4.25193,0.564684,
2770,4.24994,0.559795,
2780,4.24994,0.55205,
2790,4.25068,0.548322,
2800,4.24813,0.546015,
2810,4.24854,0.541606,
2820,4.24895,0.53723,
2830,4.24938,0.536739,
2840,4.25002,0.534419,
2850,4.25037,0.528897,
2860,4.25114,0.526999,
2870,4.2515,0.525328,
2880,4.25225,0.525201,
2890,4.24976,0.525153,
2900,4.25006,0.523525,
2910,4.25014,0.52337,
2920,4.24793,0.516597,
2930,4.24847,0.511529,
2940,4.24876,0.508037,
2950,4.24936,0.507516,
2960,4.24998,0.504375,
2970,4.25071,0.503096,
2980,4.25111,0.502078,
2990,4.25203,0.4987,
3000,4.25237,0.498524,
3010,4.24989,0.496487,
3020,4.24874,0.493468,
3030,4.24798,0.487981,
3040,4.24847,0.485939,
3050,4.2491,0.483821,
3060,4.2498,0.478621,
3070,4.25026,0.477387,
3080,4.25117,0.475526,
3090,4.25188,0.470436,
3100,4.25249,0.46874,
3110,4.25137,0.465875,
3120,4.24788,0.462256,
3130,4.24818,0.460676,
3140,4.24891,0.458225,
3150,4.24938,0.455943,
3160,4.25012,0.454418,
3170,4.25057,0.449451,
3180,4.25117,0.447307,
3190,4.25193,0.444635,
3200,4.25209,0.443241,
3210,4.24983,0.441661,
3220,4.24723,0.441592,
3230,4.2475,0.432516,
3240,4.24799,0.42799,
3250,4.24823,0.423648,
3260,4.24868,0.418679,
3270,4.24927,0.415636,
3280,4.24962,0.412314,
3290,4.25,0.409773,
3300,4.25067,0.409453,
3310,4.25096,0.40837,
3320,4.25152,0.409512,
3330,4.25184,0.410077,
3340,4.2523,0.410556,
3350,4.25267,0.409973,
3360,4.25204,0.411947,
3370,4.25011,0.409756,
3380,4.24691,0.407252,
3390,4.24707,0.406284,
3400,4.2473,0.400397,
3410,4.24759,0.396995,
3420,4.24767,0.394002,
3430,4.24787,0.391743,
3440,4.24824,0.389036,
3450,4.24858,0.386683,
3460,4.24892,0.382656,
3470,4.24936,0.383353,
3480,4.24968,0.382164,
3490,4.25018,0.380929,
3500,4.25044,0.383556,
3510,4.25108,0.381858,
3520,4.25149,0.38141,
3530,4.25189,0.376982,
3540,4.25235,0.379052,
3550,4.25302,0.381642,
3560,4.25364,0.382515,
3570,4.25422,0.382337,
3580,4.25437,0.383388,
3590,4.25174,0.381004,
3600,4.25234,0.377572,
3610,4.25272,0.377481,
3620,4.25329,0.37403,
3630,4.25381,0.370898,
3640,4.25464,0.37018,
3650,4.25504,0.368615,
3660,4.25566,0.364137,
3670,4.2564,0.364744,
3680,4.25409,0.364263,
3690,4.24659,0.363922,
3700,4.24664,0.353411,
3710,4.24679,0.351379,
3720,4.24702,0.343795,
3730,4.24743,0.340934,
3740,4.24772,0.335518,
3750,4.24791,0.331666,
3760,4.24838,0.328615,
3770,4.24862,0.325306,
3780,4.2489,0.321775,
3790,4.24927,0.322398,
3800,4.24973,0.322479,
3803,4.24989,0.323662,Finish=FinishedChargeCurrent
3833,4.1469,-0.00108002,
3863,4.13824,-0.00107817,
3893,4.13189,-0.00107671,
3923,4.12691,-0.00107551,
3953,4.12281,-0.00107467,
3983,4.11941,-0.00107375,
4013,4.11651,-0.00107302,
4043,4.11393,-0.0010725,
4073,4.11165,-0.00107185,
4103,4.10968,-0.00107137,
4133,4.10781,-0.00107091,
4163,4.1062,-0.0010705,
4193,4.10475,-0.00107015,
4223,4.10345,-0.00106982,
4253,4.10222,-0.00106958,
4283,4.10119,-0.00106936,
4313,4.10025,-0.00106901,
