0,,,Version=1.30
10,4.13896,0.684286,
20,4.19577,0.509601,
30,4.19509,0.5096,
40,4.19831,0.507168,
50,4.20122,0.51037,
60,4.20264,0.51461,
70,4.20521,0.514609,
80,4.20792,0.525261,
90,4.21048,0.529864,
100,4.21334,0.533979,
110,4.21489,0.540002,
120,4.21567,0.548248,
130,4.21618,0.554623,
140,4.21678,0.559857,
150,4.21901,0.563751,
160,4.22032,0.563751,
170,4.22168,0.569215,
180,4.22418,0.577914,
190,4.22528,0.582593,
200,4.22612,0.588648,
210,4.22717,0.596052,
220,4.22828,0.597625,
230,4.23084,0.603712,
240,4.23249,0.613616,
250,4.23353,0.615507,
260,4.23465,0.620098,
270,4.23571,0.620157,
280,4.23666,0.620633,
290,4.23789,0.627187,
300,4.23889,0.627912,
310,4.23995,0.629769,
320,4.24116,0.631498,
330,4.24234,0.632761,
340,4.24349,0.632316,
350,4.24468,0.634139,
360,4.24601,0.637489,
370,4.24683,0.637033,
380,4.2479,0.639158,
390,4.24914,0.64164,
400,4.25041,0.643417,
410,4.25152,0.644167,
420,4.25289,0.64569,
430,4.25415,0.646114,
440,4.25198,0.644013,
450,4.25175,0.637495,
460,4.25304,0.633939,
470,4.25424,0.63261,
480,4.25352,0.63261,
490,4.25228,0.627845,
500,4.25309,0.625022,
510,4.25418,0.612305,
520,4.25306,0.609304,
530,4.25438,0.600463,
540,4.25101,0.589718,
550,4.25217,0.586678,
560,4.25326,0.57633,
570,4.25435,0.571992,
580,4.25121,0.566523,
590,4.2519,0.56089,
600,4.25305,0.555759,
610,4.25415,0.554697,
620,4.25157,0.549473,
630,4.25183,0.53979,
640,4.25292,0.535809,
650,4.25418,0.527494,
660,4.24942,0.527495,
670,4.2495,0.517046,
680,4.25024,0.507671,
690,4.25126,0.497133,
700,4.25008,0.493494,
710,4.2488,0.480448,
720,4.24982,0.473591,
730,4.25069,0.470701,
740,4.2508,0.466962,
750,4.24953,0.463079,
760,4.24928,0.451855,
770,4.25021,0.443906,
780,4.25138,0.437957,
790,4.25015,0.436583,
800,4.24972,0.430815,
810,4.24994,0.421173,
820,4.25031,0.416749,
830,4.24944,0.408269,
840,4.25041,0.405205,
850,4.25064,0.405205,
860,4.25012,0.397473,
870,4.24903,0.390838,
880,4.24961,0.386956,
890,4.25066,0.380439,
900,4.25099,0.378117,
910,4.24885,0.376222,
920,4.24884,0.369683,
930,4.24975,0.360965,
940,4.25065,0.358506,
950,4.25156,0.35671,
960,4.25101,0.352459,
970,4.25121,0.35162,
980,4.25235,0.345689,
990,4.25327,0.340486,
1000,4.25418,0.339073,
1010,4.25535,0.334789,
1020,4.25664,0.332193,
1030,4.25544,0.329595,
1040,4.25606,0.325012,
1050,4.25539,0.3232,
1055,4.2529,0.315812,Finish=FinishedChargeCurrent
1085,4.19421,-0.0010926,
1115,4.18752,-0.00109138,
1145,4.18419,-0.0010907,
1175,4.18193,-0.00109024,
1205,4.18048,-0.00108994,
1235,4.17924,-0.00108964,
1265,4.1783,-0.00108945,
1295,4.17744,-0.00108921,
1325,4.17676,-0.00108907,
1355,4.17622,-0.00108896,
1385,4.17564,-0.00108877,
1415,4.17516,-0.00108861,
1446,4.17475,-0.00108853,
1476,4.17434,-0.00108845,
1506,4.17405,-0.00108837,
1536,4.17378,-0.00108826,
1566,4.17334,-0.0010882,
1596,4.17323,-0.00108815,
1626,4.17288,-0.00108801,
1656,4.17263,-0.00108804,Finish=MaxDischargeTime
1666,3.54502,-3.39467,
1676,3.50524,-3.39489,
1686,3.48255,-3.39477,
1696,3.46745,-3.39487,
1706,3.457,-3.39492,
1716,3.44974,-3.39489,
1726,3.4444,-3.3947,
1736,3.44046,-3.39492,
1746,3.43785,-3.39474,
1756,3.43638,-3.39465,
1766,3.43553,-3.39487,
1776,3.4349,-3.39518,
1786,3.43416,-3.39491,
1796,3.43364,-3.39506,
1806,3.43352,-3.39507,
1816,3.43347,-3.39492,
1826,3.43338,-3.39468,
1836,3.4333,-3.39481,
1846,3.43315,-3.39483,
1856,3.43284,-3.39506,
1866,3.43257,-3.39486,
1876,3.43193,-3.39483,
1886,3.43158,-3.39506,
1896,3.43092,-3.39486,
1906,3.43059,-3.39467,
1916,3.43022,-3.39506,
1926,3.43025,-3.39476,
1936,3.43002,-3.39485,
1946,3.42973,-3.39477,
1956,3.42937,-3.39481,
1966,3.42891,-3.39479,
1976,3.42841,-3.39496,
1986,3.42767,-3.39488,
1996,3.42733,-3.39495,
2006,3.42685,-3.39496,
2016,3.4263,-3.39484,
2026,3.4258,-3.39471,
2036,3.42528,-3.39496,
2046,3.42471,-3.39493,
2056,3.42437,-3.39488,
2066,3.42382,-3.39501,
2076,3.42328,-3.39463,
2086,3.42281,-3.39486,
2096,3.42221,-3.39482,
2106,3.42146,-3.39495,
2116,3.42075,-3.39507,
2126,3.41965,-3.39477,
2136,3.41891,-3.39482,
2146,3.41836,-3.39484,
2156,3.41772,-3.39506,
2166,3.41725,-3.3947,
2176,3.4165,-3.39463,
