0,,,Version=1.30
10,3.77219,0.800622,
20,3.87307,1.59646,
30,3.95966,2.1947,
40,4.03556,2.80379,
50,4.12265,3.60327,
60,4.21311,,
70,4.23902,,
80,4.24871,4.16951,
90,4.25706,4.17862,
100,4.25827,4.17862,
110,4.25954,4.17862,
120,4.26008,4.16913,
130,4.25866,4.15754,
140,4.259,4.14041,
150,4.25739,4.13427,
160,4.25794,4.10955,
170,4.25793,4.09556,
180,4.25786,4.09556,
190,4.2576,4.07786,
200,4.25444,4.06379,
210,4.25491,4.05899,
220,4.25505,4.03905,
230,4.25513,4.02235,
240,4.25564,4.01785,
250,4.25544,4.01198,
260,4.25549,4.00165,
270,4.25532,4.00026,
280,4.25545,4.00069,
290,4.25586,3.99847,
300,4.25491,3.99903,
310,4.25474,3.99845,
320,4.25498,3.99578,
330,4.25499,3.99652,
340,4.25521,3.99832,
350,4.25499,3.99298,
360,4.25472,3.99256,
370,4.25491,3.99271,
380,4.25463,3.99202,
390,4.25437,3.98905,
400,4.25521,3.99584,
410,4.25492,3.98969,
420,4.25532,3.9889,
430,4.25549,3.98932,
440,4.25529,3.99246,
450,4.2555,3.9864,
460,4.25593,3.98543,
470,4.25572,3.97142,
480,4.25559,3.97972,
490,4.25595,3.98416,
500,4.25635,3.98358,
510,4.25722,3.98268,
520,4.25713,3.98001,
530,4.25484,3.98056,
540,4.25546,3.97828,
550,4.25546,3.97209,
560,4.25558,3.96614,
570,4.25643,3.96619,
580,4.25693,3.96975,
590,4.25695,3.97602,
600,4.25781,3.96709,
610,4.25807,3.96397,
620,4.25953,3.96678,
630,4.25671,3.96867,
640,4.2577,3.95928,
650,4.25798,3.95497,
660,4.25965,3.9542,
670,4.25713,3.94819,
680,4.25793,3.93665,
690,4.2571,3.93665,
700,4.2551,3.93001,
710,4.255,3.91268,
720,4.25572,3.90468,
730,4.2565,3.89422,
740,4.25687,3.88852,
750,4.25565,3.8772,
760,4.25639,3.85856,
770,4.25736,3.84587,
780,4.2579,3.84534,
790,4.25659,3.84503,
800,4.25518,3.82459,
810,4.25617,3.81876,
820,4.25703,3.8052,
830,4.25785,3.78992,
840,4.26047,3.79639,
850,4.25713,3.78207,
860,4.25822,3.7771,
870,4.25649,3.76409,
880,4.2577,3.75135,
890,4.25825,3.7414,
900,4.25826,3.73253,
910,4.25732,3.71567,
920,4.25859,3.69714,
930,4.25922,3.69714,
940,4.25698,3.68555,
950,4.25788,3.66498,
960,4.2571,3.65274,
970,4.25744,3.63806,
980,4.2585,3.61899,
990,4.25922,3.61899,
1000,4.2572,3.58753,
1010,4.25772,3.569,
1020,4.25907,3.569,
1030,4.25798,3.54718,
1040,4.25877,3.54718,
1050,4.25828,3.52618,
1060,4.25899,3.51521,
1070,4.25785,3.50128,
1080,4.25783,3.49259,
1090,4.2595,3.46793,
1100,4.25776,3.45047,
1110,4.25921,3.43914,
1120,4.25709,3.41255,
1130,4.25845,3.39161,
1140,4.25991,3.39161,
1150,4.25792,3.37603,
1160,4.25767,3.35022,
1170,4.25807,3.35022,
1180,4.25666,3.33136,
1190,4.25713,3.31895,
1200,4.25646,3.30572,
1210,4.2574,3.28042,
1220,4.25867,3.25461,
1230,4.25985,3.24461,
1240,4.25777,3.21311,
1250,4.25816,3.20198,
1260,4.25773,3.17737,
1270,4.25693,3.15438,
1280,4.25867,3.13299,
1290,4.25743,3.13299,
1300,4.25542,3.11705,
1310,4.25683,3.09187,
1320,4.25834,3.08046,
1330,4.25839,3.06071,
1340,4.25648,3.03167,
1350,4.25777,3.01689,
1360,4.25677,2.99302,
1370,4.25837,2.98285,
1380,4.25909,2.96826,
1390,4.25811,2.95798,
1400,4.25798,2.93507,
1410,4.26012,2.92151,
1420,4.25992,2.90921,
1430,4.25831,2.88835,
1440,4.25807,2.87739,
1450,4.25941,2.86117,
1460,4.25752,2.83339,
1470,4.25818,2.82442,
1480,4.25843,2.79766,
1490,4.25988,2.79766,
1500,4.25886,2.77553,
1510,4.25978,2.74996,
1520,4.25864,2.73614,
1530,4.25915,2.7208,
1540,4.26072,2.7208,
1550,4.25911,2.7208,
1560,4.25927,2.68021,
1570,4.2573,2.66956,
1580,4.2596,2.64396,
1590,4.2582,2.62563,
1600,4.25886,2.59413,
1610,4.25994,2.5803,
1620,4.25943,2.56815,
1630,4.25736,2.55114,
1640,4.25858,2.55114,
1650,4.25793,2.51192,
1660,4.2596,2.48319,
1670,4.26004,2.47022,
1680,4.25858,2.45299,
1690,4.25927,2.4226,
1700,4.25993,2.41539,
1710,4.25804,2.39931,
1720,4.25931,2.37072,
1730,4.25896,2.35744,
1740,4.25987,2.34161,
1750,4.25887,2.31629,
1760,4.2582,2.30196,
1770,4.25891,2.30196,
1780,4.25844,2.27505,
1790,4.25965,2.2593,
1800,4.25845,2.247,
1810,4.25922,2.21606,
1820,4.25887,2.20376,
1830,4.25777,2.175,
1840,4.25985,2.15499,
1850,4.25874,2.12668,
1860,4.25874,2.11215,
1870,4.25939,2.08727,
1880,4.25878,2.0813,
1890,4.25807,2.07061,
1900,4.25825,2.0504,
1910,4.25742,2.02219,
1920,4.25874,2.01029,
1930,4.26006,2.00198,
1940,4.25975,1.99006,
1950,4.25873,1.97844,
1960,4.25982,1.96782,
1970,4.25901,1.94173,
1980,4.25976,1.94173,
1990,4.25927,1.9261,
2000,4.25845,1.89372,
2010,4.25958,1.89372,
2020,4.25876,1.87578,
2030,4.25738,1.85879,
2040,4.25919,1.84151,
2050,4.2584,1.82462,
2060,4.25974,1.81148,
2070,4.25926,1.79828,
2080,4.25737,1.78478,
2090,4.25875,1.73939,
2100,4.26007,1.73939,
2110,4.25917,1.71155,
2120,4.25858,1.67128,
2130,4.25953,1.6577,
2140,4.25981,1.64717,
2150,4.25991,1.63601,
2160,4.25838,1.63601,
2170,4.25742,1.60234,
2180,4.25956,1.58974,
2190,4.25857,1.57837,
2200,4.25915,1.56299,
2210,4.25899,1.54816,
2220,4.25839,1.53336,
2230,4.26059,1.53336,
2240,4.25984,1.51682,
2250,4.25866,1.50714,
2260,4.25775,1.47948,
2270,4.25947,1.4648,
2280,4.25979,1.44989,
2290,4.25893,1.43635,
2300,4.25853,1.42086,
2310,4.25977,1.40427,
2320,4.25935,1.38404,
2330,4.25826,1.38404,
2340,4.25655,1.38404,
2350,4.25624,1.35563,
2360,4.25454,1.31844,
2370,4.25622,1.29514,
2380,4.25507,1.28657,
2390,4.25599,1.27409,
2400,4.25631,1.27409,
2410,4.25602,1.24804,
2420,4.25582,1.23294,
2430,4.25609,1.21773,
2440,4.25586,1.19078,
2450,4.25602,1.16192,
2460,4.25676,1.16192,
2470,4.25585,1.14406,
2480,4.25689,1.13435,
2490,4.2557,1.12725,
2500,4.25634,1.11789,
2510,4.2533,1.09838,
2520,4.25484,1.08685,
2530,4.25627,1.06749,
2540,4.25659,1.0591,
2550,4.25626,1.0591,
2560,4.25571,1.04534,
2570,4.25553,1.03683,
2580,4.25509,1.02215,
2590,4.25646,1.01117,
2600,4.25636,1.01117,
2610,4.25574,0.991401,
2620,4.25622,0.986132,
2630,4.25515,0.966757,
2640,4.25642,0.960243,
2650,4.25251,0.950613,
2660,4.25407,0.930998,
2670,4.25405,0.930998,
2680,4.25462,0.91318,
2690,4.25254,0.893677,
2700,4.25375,0.883922,
2710,4.25493,0.872191,
2720,4.2508,0.872193,
2730,4.25007,0.852448,
2740,4.24967,0.832473,
2750,4.25028,0.809394,
2759,4.24989,0.800915,Finish=FinishedChargeCurrent
2790,4.13695,-0.00107747,
2820,4.12913,-0.00107598,
2850,4.12423,-0.00107492,
2880,4.12074,-0.00107408,
2910,4.118,-0.00107354,
2940,4.11576,-0.00107305,
2970,4.11398,-0.00107259,
3000,4.1125,-0.00107221,
3030,4.11121,-0.00107188,
3060,4.11013,-0.00107158,
3090,4.10913,-0.00107139,
3120,4.1083,-0.0010712,
3150,4.10755,-0.00107099,
3180,4.10687,-0.00107077,
3210,4.10624,-0.00107058,
3240,4.10564,-0.0010705,
3270,4.10515,-0.00107028,
3300,4.10471,-0.00107028,
3330,4.10426,-0.00107023,
3360,4.1037,-0.00107006,Finish=MaxDischargeTime
3370,3.44568,-4.4964,
3380,3.42471,-4.49676,
3390,3.41419,-4.49674,
3400,3.40794,-4.49672,
3410,3.40397,-4.49656,
3420,3.40088,-4.49675,
3430,3.39922,-4.4965,
3440,3.39822,-4.4968,
3450,3.39762,-4.49645,
3460,3.39753,-4.49656,
3470,3.39763,-4.49671,
3480,3.39779,-4.49688,
3490,3.39814,-4.49657,
3500,3.39831,-4.49647,
3510,3.39828,-4.49662,
3520,3.39832,-4.49656,
3530,3.39818,-4.4968,
3540,3.39793,-4.49673,
3550,3.39747,-4.49669,
3560,3.39695,-4.4968,
3570,3.39615,-4.49683,
3580,3.39513,-4.49671,
3590,3.39404,-4.49656,
3600,3.39267,-4.49679,
3610,3.39108,-4.49688,
3620,3.38958,-4.4968,
3630,3.38768,-4.49666,
3640,3.38555,-4.49664,
3650,3.38322,-4.49661,
3660,3.38054,-4.49678,
3670,3.37791,-4.49665,
3680,3.37487,-4.49665,
3690,3.37169,-4.49662,
3700,3.36827,-4.49665,
3710,3.36468,-4.4967,
3720,3.36128,-4.49654,
3730,3.35745,-4.49655,
3740,3.35318,-4.49693,
3750,3.34857,-4.49683,
3760,3.34411,-4.497,
3770,3.33918,-4.49683,
3780,3.33412,-4.49687,
3790,3.32875,-4.49674,
3800,3.32345,-4.49678,
3810,3.31767,-4.49666,
3820,3.31228,-4.49655,
3830,3.30707,-4.49659,
3840,3.30176,-4.49665,
3850,3.29648,-4.49671,
3860,3.29066,-4.49668,
3870,3.28532,-4.49659,
3880,3.27992,-4.4969,
3890,3.27472,-4.49686,
3900,3.26957,-4.49677,
3910,3.2646,-4.49674,
3920,3.25975,-4.49657,
3930,3.25486,-4.4967,
3940,3.25052,-4.49659,
3950,3.24631,-4.49671,
3960,3.24228,-4.49658,
3970,3.23826,-4.49639,
3980,3.23435,-4.49685,
3990,3.23046,-4.4966,
4000,3.22695,-4.4967,
4010,3.22322,-4.49661,
4020,3.21983,-4.49658,
4030,3.21642,-4.49685,
4040,3.21325,-4.4967,
4050,3.2103,-4.49665,
4060,3.20754,-4.49666,
4070,3.20447,-4.49689,
4080,3.20145,-4.49664,
4090,3.19856,-4.49658,
4100,3.19578,-4.49665,
4110,3.19306,-4.49673,
4120,3.19035,-4.49645,
4130,3.18774,-4.49665,
4140,3.18507,-4.49662,
4150,3.18292,-4.49652,
4160,3.18022,-4.49665,
4170,3.17773,-4.49658,
4180,3.17533,-4.49665,
4190,3.17308,-4.49655,
4200,3.17062,-4.49651,
4210,3.16839,-4.49658,
4220,3.1662,-4.49664,
4230,3.16408,-4.49668,
4240,3.16207,-4.49685,
4250,3.16009,-4.4964,
4260,3.15837,-4.49659,
4270,3.15648,-4.49639,
4280,3.15494,-4.4964,
4290,3.15316,-4.49658,
4300,3.1513,-4.49661,
4310,3.1498,-4.49659,
