time,actual time,voltage,current,capacity,SoC
0,11562,4.13157,-0.00107733,2171,0.723666667
10,11572,3.75642,-3.00274,2162.659056,0.720886352
20,11582,3.72113,-3.0028,2154.317944,0.718105981
30,11592,3.69051,-3.0027,2145.977111,0.715325704
40,11602,3.66406,-3.00292,2137.635667,0.712545222
50,11612,3.64093,-3.00293,2129.294194,0.709764731
60,11622,3.62083,-3.00276,2120.953194,0.706984398
70,11632,3.60234,-3.0027,2112.612361,0.70420412
80,11642,3.58706,-3.00272,2104.271472,0.701423824
90,11652,3.57342,-3.00257,2095.931,0.698643667
100,11662,3.56096,-3.00258,2087.5905,0.6958635
110,11672,3.54873,-3.00257,2079.250028,0.693083343
120,11682,3.53759,-3.00253,2070.909667,0.690303222
130,11692,3.52704,-3.00262,2062.569056,0.687523019
140,11702,3.51764,-3.00256,2054.228611,0.68474287
150,11712,3.50845,-3.00273,2045.887694,0.681962565
160,11722,3.50023,-3.0028,2037.546583,0.679182194
170,11732,3.49237,-3.00279,2029.2055,0.676401833
180,11742,3.48483,-3.00284,2020.864278,0.673621426
190,11752,3.4782,-3.00278,2012.523222,0.670841074
200,11762,3.47166,-3.00274,2004.182278,0.668060759
210,11772,3.46585,-3.00247,1995.842083,0.665280694
220,11782,3.45986,-3.00252,1987.50175,0.662500583
230,11792,3.45422,-3.00259,1979.161222,0.659720407
240,11802,3.44895,-3.00261,1970.820639,0.656940213
250,11812,3.44403,-3.00268,1962.479861,0.654159954
260,11822,3.43947,-3.00273,1954.138944,0.651379648
270,11832,3.43504,-3.0027,1945.798111,0.64859937
280,11842,3.43095,-3.00261,1937.457528,0.645819176
290,11852,3.42712,-3.00259,1929.117,0.643039
300,11862,3.4234,-3.00261,1920.776417,0.640258806
310,11872,3.42018,-3.00249,1912.436167,0.637478722
320,11882,3.41679,-3.00268,1904.095389,0.634698463
330,11892,3.4136,-3.00252,1895.755056,0.631918352
340,11902,3.41048,-3.0024,1887.415056,0.629138352
350,11912,3.4076,-3.00263,1879.074417,0.626358139
360,11922,3.40479,-3.00271,1870.733556,0.623577852
370,11932,3.40213,-3.00255,1862.393139,0.620797713
380,11942,3.39957,-3.00267,1854.052389,0.618017463
390,11952,3.39714,-3.00277,1845.711361,0.61523712
400,11962,3.39504,-3.00289,1837.37,0.612456667
410,11972,3.39266,-3.00291,1829.028583,0.609676194
420,11982,3.39043,-3.00279,1820.6875,0.606895833
430,11992,3.38833,-3.00285,1812.34625,0.604115417
440,12002,3.38626,-3.00253,1804.005889,0.601335296
450,12012,3.38411,-3.00255,1795.665472,0.598555157
460,12022,3.38216,-3.00249,1787.325222,0.595775074
470,12032,3.38027,-3.00267,1778.984472,0.592994824
480,12042,3.37827,-3.00274,1770.643528,0.590214509
490,12052,3.37645,-3.00255,1762.303111,0.58743437
500,12062,3.37457,-3.00276,1753.962111,0.584654037
510,12072,3.37282,-3.0028,1745.621,0.581873667
520,12082,3.37119,-3.00269,1737.280194,0.579093398
530,12092,3.36937,-3.00262,1728.939583,0.576313194
540,12102,3.36791,-3.00249,1720.599333,0.573533111
550,12112,3.36603,-3.00281,1712.258194,0.570752731
560,12122,3.36431,-3.00271,1703.917333,0.567972444
570,12132,3.36246,-3.00279,1695.57625,0.565192083
580,12142,3.36063,-3.00256,1687.235806,0.562411935
590,12152,3.35869,-3.00271,1678.894944,0.559631648
600,12162,3.35689,-3.00275,1670.553972,0.556851324
610,12172,3.35488,-3.00258,1662.213472,0.554071157
620,12182,3.35298,-3.00271,1653.872611,0.55129087
630,12192,3.35101,-3.00258,1645.532111,0.548510704
640,12202,3.34888,-3.00257,1637.191639,0.545730546
650,12212,3.34672,-3.00271,1628.850778,0.542950259
660,12222,3.34444,-3.00276,1620.509778,0.540169926
670,12232,3.34221,-3.0026,1612.169222,0.537389741
680,12242,3.33988,-3.00261,1603.828639,0.534609546
690,12252,3.33746,-3.00256,1595.488194,0.531829398
700,12262,3.33497,-3.00272,1587.147306,0.529049102
710,12272,3.33244,-3.00275,1578.806333,0.526268778
720,12282,3.32989,-3.00249,1570.466083,0.523488694
730,12292,3.32743,-3.00269,1562.125278,0.520708426
740,12302,3.32503,-3.00265,1553.784583,0.517928194
750,12312,3.32254,-3.00264,1545.443917,0.515147972
760,12322,3.3199,-3.00253,1537.103556,0.512367852
770,12332,3.31719,-3.0026,1528.763,0.509587667
780,12342,3.31465,-3.00277,1520.421972,0.506807324
790,12352,3.31197,-3.00274,1512.081028,0.504027009
800,12362,3.30926,-3.00275,1503.740056,0.501246685
810,12372,3.3065,-3.00255,1495.399639,0.498466546
820,12382,3.30381,-3.00297,1487.058056,0.495686019
830,12392,3.30111,-3.00255,1478.717639,0.49290588
840,12402,3.29841,-3.00256,1470.377194,0.490125731
850,12412,3.29586,-3.00255,1462.036778,0.487345593
860,12422,3.29288,-3.00269,1453.695972,0.484565324
870,12432,3.29014,-3.00264,1445.355306,0.481785102
880,12442,3.28733,-3.00252,1437.014972,0.479004991
890,12452,3.28436,-3.00264,1428.674306,0.476224769
900,12462,3.28142,-3.00288,1420.332972,0.473444324
910,12472,3.27858,-3.00255,1411.992556,0.470664185
920,12482,3.27544,-3.00264,1403.651889,0.467883963
930,12492,3.27253,-3.00256,1395.311444,0.465103815
940,12502,3.26964,-3.0027,1386.970611,0.462323537
950,12512,3.26665,-3.00283,1378.629417,0.459543139
960,12522,3.26371,-3.00279,1370.288333,0.456762778
970,12532,3.26068,-3.00279,1361.94725,0.453982417
980,12542,3.25763,-3.00273,1353.606333,0.451202111
990,12552,3.25439,-3.00244,1345.266222,0.448422074
1000,12562,3.25116,-3.00257,1336.92575,0.445641917
1010,12572,3.248,-3.00268,1328.584972,0.442861657
1020,12582,3.2448,-3.00248,1320.24475,0.440081583
1030,12592,3.2415,-3.00249,1311.9045,0.4373015
1040,12602,3.23834,-3.00282,1303.563333,0.434521111
1050,12612,3.23531,-3.00258,1295.222833,0.431740944
1060,12622,3.2321,-3.0025,1286.882556,0.428960852
1070,12632,3.22882,-3.00268,1278.541778,0.426180593
1080,12642,3.22563,-3.00263,1270.201139,0.42340038
1090,12652,3.22227,-3.00245,1261.861,0.420620333
1100,12662,3.21897,-3.00277,1253.519972,0.417839991
1110,12672,3.21553,-3.00272,1245.179083,0.415059694
1120,12682,3.21201,-3.00253,1236.838722,0.412279574
1130,12692,3.2086,-3.00262,1228.498111,0.40949937
1140,12702,3.20517,-3.00278,1220.157056,0.406719019
1150,12712,3.20184,-3.00282,1211.815889,0.40393863
1160,12722,3.1984,-3.00253,1203.475528,0.401158509
1170,12732,3.19471,-3.00254,1195.135139,0.39837838
1180,12742,3.19112,-3.00262,1186.794528,0.395598176
1190,12752,3.18744,-3.00281,1178.453389,0.392817796
1200,12762,3.1837,-3.00274,1170.112444,0.390037481
1210,12772,3.1799,-3.00266,1161.771722,0.387257241
1220,12782,3.17617,-3.00257,1153.43125,0.384477083
1230,12792,3.17221,-3.00267,1145.0905,0.381696833
1240,12802,3.16838,-3.00274,1136.749556,0.378916519
1250,12812,3.16449,-3.00261,1128.408972,0.376136324
1260,12822,3.16086,-3.00249,1120.068722,0.373356241
1270,12832,3.15701,-3.00266,1111.728,0.370576
1280,12842,3.15313,-3.00256,1103.387556,0.367795852
1290,12852,3.14923,-3.00261,1095.046972,0.365015657
1300,12862,3.14522,-3.00274,1086.706028,0.362235343
1310,12872,3.14113,-3.0027,1078.365194,0.359455065
1320,12882,3.13735,-3.00286,1070.023917,0.356674639
1330,12892,3.13348,-3.00267,1061.683167,0.353894389
1340,12902,3.12951,-3.0026,1053.342611,0.351114204
1350,12912,3.12563,-3.00274,1045.001667,0.348333889
1360,12922,3.122,-3.00254,1036.661278,0.345553759
1370,12932,3.11847,-3.0026,1028.320722,0.342773574
1380,12942,3.11492,-3.00257,1019.98025,0.339993417
1390,12952,3.11117,-3.0025,1011.639972,0.337213324
1400,12962,3.10745,-3.0025,1003.299694,0.334433231
1410,12972,3.10391,-3.00264,994.9590278,0.331653009
1420,12982,3.10042,-3.00261,986.6184444,0.328872815
1430,12992,3.09692,-3.00279,978.2773611,0.326092454
1440,13002,3.09336,-3.00279,969.9362778,0.323312093
1450,13012,3.08994,-3.00242,961.5962222,0.320532074
1460,13022,3.08638,-3.00278,953.2551667,0.317751722
1470,13032,3.08315,-3.00249,944.9149167,0.314971639
1480,13042,3.08024,-3.00272,936.5740278,0.312191343
1490,13052,3.07698,-3.00259,928.2335,0.309411167
1500,13062,3.07356,-3.00275,919.8925278,0.306630843
1510,13072,3.07048,-3.0025,911.55225,0.30385075
1520,13082,3.06719,-3.00273,903.2113333,0.301070444
1530,13092,3.06408,-3.00262,894.8707222,0.298290241
1540,13102,3.06111,-3.00257,886.53025,0.295510083
1550,13112,3.05808,-3.00263,878.1896111,0.29272987
1560,13122,3.055,-3.00261,869.8490278,0.289949676
1570,13132,3.05186,-3.00249,861.5087778,0.287169593
1580,13142,3.04914,-3.00263,853.1681389,0.28438938
1590,13152,3.04639,-3.00286,844.8268611,0.281608954
1600,13162,3.04353,-3.00259,836.4863333,0.278828778
1610,13172,3.0406,-3.00244,828.1462222,0.276048741
1620,13182,3.03785,-3.00266,819.8055,0.2732685
1630,13192,3.03498,-3.0024,811.4655,0.2704885
1640,13202,3.03219,-3.00267,803.12475,0.26770825
1650,13212,3.02957,-3.00295,794.7832222,0.264927741
1660,13222,3.02677,-3.00276,786.4422222,0.262147407
1670,13232,3.02428,-3.00253,778.1018611,0.259367287
1680,13242,3.0216,-3.00276,769.7608611,0.256586954
1690,13252,3.01909,-3.00257,761.4203889,0.253806796
1700,13262,3.01655,-3.00229,753.0806944,0.251026898
1710,13272,3.01377,-3.0024,744.7406944,0.248246898
1720,13282,3.01129,-3.00244,736.4005833,0.245466861
1730,13292,3.00866,-3.00248,728.0603611,0.242686787
1740,13302,3.00618,-3.00263,719.7197222,0.239906574
1750,13312,3.00341,-3.00275,711.37875,0.23712625
1760,13322,3.00069,-3.00247,703.0385556,0.234346185
1770,13332,2.99796,-3.0026,694.698,0.231566
1780,13342,2.99537,-3.00268,686.3572222,0.228785741
1790,13352,2.99277,-3.00262,678.0166111,0.226005537
1800,13362,2.99021,-3.00258,669.6761111,0.22322537
1810,13372,2.98733,-3.00237,661.3361944,0.220445398
1820,13382,2.98458,-3.00271,652.9953333,0.217665111
1830,13392,2.98178,-3.00253,644.6549722,0.214884991
1840,13402,2.97893,-3.00252,636.3146389,0.21210488
1850,13412,2.97617,-3.00266,627.9739167,0.209324639
1860,13422,2.97315,-3.00269,619.6331111,0.20654437
1870,13432,2.97022,-3.00261,611.2925278,0.203764176
1880,13442,2.9674,-3.00261,602.9519444,0.200983981
1890,13452,2.96445,-3.00258,594.6114444,0.198203815
1900,13462,2.96166,-3.00254,586.2710556,0.195423685
1910,13472,2.95893,-3.0027,577.9302222,0.192643407
1920,13482,2.95587,-3.00249,569.5899722,0.189863324
1930,13492,2.9529,-3.00257,561.2495,0.187083167
1940,13502,2.94988,-3.00256,552.9090556,0.184303019
1950,13512,2.94678,-3.00263,544.5684167,0.181522806
1960,13522,2.94395,-3.00255,536.228,0.178742667
1970,13532,2.94088,-3.0027,527.8871667,0.175962389
1980,13542,2.93778,-3.00255,519.54675,0.17318225
1990,13552,2.93465,-3.00255,511.2063333,0.170402111
2000,13562,2.93161,-3.0026,502.8657778,0.167621926
2010,13572,2.92886,-3.00268,494.525,0.164841667
2020,13582,2.92577,-3.00268,486.1842222,0.162061407
2030,13592,2.92261,-3.00255,477.8438056,0.159281269
2040,13602,2.91937,-3.00237,469.5038889,0.156501296
2050,13612,2.91629,-3.00264,461.1632222,0.153721074
2060,13622,2.91306,-3.00245,452.8230833,0.150941028
2070,13632,2.90978,-3.00249,444.4828333,0.148160944
2080,13642,2.90656,-3.00246,436.1426667,0.145380889
2090,13652,2.90327,-3.0025,427.8023889,0.142600796
2100,13662,2.89993,-3.00242,419.4623333,0.139820778
2110,13672,2.89661,-3.00249,411.1220833,0.137040694
2120,13682,2.89336,-3.00259,402.7815556,0.134260519
2130,13692,2.88995,-3.0026,394.441,0.131480333
2140,13702,2.88622,-3.00256,386.1005556,0.128700185
2150,13712,2.88284,-3.00244,377.7604444,0.125920148
2160,13722,2.87925,-3.00264,369.4197778,0.123139926
2170,13732,2.87555,-3.00262,361.0791667,0.120359722
2180,13742,2.87173,-3.00244,352.7390556,0.117579685
2190,13752,2.86802,-3.00254,344.3986667,0.114799556
2200,13762,2.86406,-3.00267,336.0579167,0.112019306
