time,actual time,voltage,current,capacity,SoC,dQ,dv,ICA
0,12982,3.94316,-0.0010282,1788,0.425714286,,,
10,12992,3.13738,-4.20324,1788,0.425714286,,,
20,13002,3.12846,-4.20304,1776.324889,0.422934497,-11.675111,-0.00892,1.308868946
30,13012,3.1206,-4.20317,1764.649417,0.420154623,-11.675472,-0.00786,1.485429008
40,13022,3.11072,-4.20313,1752.974056,0.417374775,-11.675361,-0.00988,1.1817167
50,13032,3.09889,-4.20318,1741.298556,0.414594894,-11.6755,-0.01183,0.986939983
60,13042,3.0855,-4.20313,1729.623194,0.411815046,-11.675362,-0.01339,0.871946378
70,13052,3.07056,-4.20304,1717.948083,0.409035258,-11.675111,-0.01494,0.7814666
80,13062,3.0539,-4.20297,1706.273167,0.406255516,-11.674916,-0.01666,0.70077527
90,13072,3.03574,-4.20296,1694.598278,0.40347578,-11.674889,-0.01816,0.642890363
100,13082,3.01609,-4.20312,1682.922944,0.400695939,-11.675334,-0.01965,0.59416458
110,13092,2.99514,-4.20315,1671.247528,0.397916078,-11.675416,-0.02095,0.557299093
120,13102,2.97621,-4.20314,1659.572139,0.395136224,-11.675389,-0.01893,0.616766455
130,13112,2.95522,-4.20338,1647.896083,0.39235621,-11.676056,-0.02099,0.556267556
140,13122,2.93572,-4.20313,1636.220722,0.389576362,-11.675361,-0.0195,0.598736462
150,13132,2.91861,-4.20309,1624.545472,0.386796541,-11.67525,-0.01711,0.682364115
160,13142,2.90439,-4.20313,1612.870111,0.384016693,-11.675361,-0.01422,0.82105211
170,13152,2.89333,-4.20312,1601.194778,0.381236852,-11.675333,-0.01106,1.055635895
180,13162,2.88528,-4.20314,1589.519389,0.378456997,-11.675389,-0.00805,1.450358882
190,13172,2.87927,-4.20323,1577.84375,0.375677083,-11.675639,-0.00601,1.942701997
200,13182,2.87542,-4.20297,1566.168833,0.372897341,-11.674917,-0.00385,3.032445974
210,13192,2.87312,-4.20303,1554.49375,0.37011756,-11.675083,-0.0023,5.076123043
220,13202,2.87231,-4.20316,1542.818306,0.367337692,-11.675444,-0.00081,14.4141284
230,13212,2.87239,-4.20297,1531.143389,0.36455795,-11.674917,8E-05,
240,13222,2.87361,-4.20291,1519.468639,0.361778247,-11.67475,0.00122,9.569467213
250,13232,2.87554,-4.20298,1507.793694,0.358998499,-11.674945,0.00193,6.049194301
260,13242,2.87798,-4.20302,1496.118639,0.356218724,-11.675055,0.00244,4.784858607
270,13252,2.88111,-4.20303,1484.443556,0.353438942,-11.675083,0.00313,3.730058466
280,13262,2.88477,-4.20276,1472.769222,0.350659339,-11.674334,0.00366,3.189708743
290,13272,2.88797,-4.20288,1461.094556,0.347879656,-11.674666,0.0032,3.648333125
300,13282,2.89182,-4.20312,1449.419222,0.345099815,-11.675334,0.00385,3.032554286
310,13292,2.89559,-4.20309,1437.743972,0.342319993,-11.67525,0.00377,3.096883289
320,13302,2.89944,-4.20313,1426.068611,0.339540146,-11.675361,0.00385,3.032561299
330,13312,2.90323,-4.20328,1414.392833,0.336760198,-11.675778,0.00379,3.080680211
340,13322,2.90679,-4.20295,1402.717972,0.33398047,-11.674861,0.00356,3.279455337
350,13332,2.91062,-4.20318,1391.042472,0.331200589,-11.6755,0.00383,3.04843342
360,13342,2.9145,-4.20297,1379.367556,0.328420847,-11.674916,0.00388,3.008998969
