time,actual time,voltage,current,capacity,SoC
0,8098,4.05629,-0.0010577,1428,0.476
10,8108,3.45375,-3.00249,1419.65975,0.473219917
20,8118,3.39063,-3.00273,1411.318833,0.470439611
30,8128,3.33858,-3.00272,1402.977944,0.467659315
40,8138,3.29407,-3.0025,1394.637667,0.464879222
50,8148,3.25655,-3.00262,1386.297056,0.462099019
60,8158,3.22608,-3.0025,1377.956778,0.459318926
70,8168,3.20257,-3.00257,1369.616306,0.456538769
80,8178,3.18405,-3.00265,1361.275611,0.453758537
90,8188,3.16777,-3.00256,1352.935167,0.450978389
100,8198,3.15431,-3.00264,1344.5945,0.448198167
110,8208,3.14274,-3.00271,1336.253639,0.44541788
120,8218,3.13288,-3.00273,1327.912722,0.442637574
130,8228,3.12453,-3.00269,1319.571917,0.439857306
140,8238,3.11733,-3.00276,1311.230917,0.437076972
150,8248,3.11131,-3.00244,1302.890806,0.434296935
160,8258,3.10634,-3.00247,1294.550611,0.43151687
170,8268,3.10236,-3.00251,1286.210306,0.428736769
180,8278,3.0992,-3.00251,1277.87,0.425956667
190,8288,3.09663,-3.00253,1269.529639,0.423176546
200,8298,3.09466,-3.00249,1261.189389,0.420396463
210,8308,3.09319,-3.0027,1252.848556,0.417616185
220,8318,3.09192,-3.00272,1244.507667,0.414835889
230,8328,3.09113,-3.00262,1236.167056,0.412055685
240,8338,3.09054,-3.00268,1227.826278,0.409275426
250,8348,3.09025,-3.00243,1219.486194,0.406495398
260,8358,3.09012,-3.00258,1211.145694,0.403715231
270,8368,3.09017,-3.0028,1202.804583,0.400934861
280,8378,3.0904,-3.00276,1194.463583,0.398154528
290,8388,3.09063,-3.0026,1186.123028,0.395374343
300,8398,3.09088,-3.00262,1177.782417,0.392594139
310,8408,3.09097,-3.00249,1169.442167,0.389814056
320,8418,3.09104,-3.00258,1161.101667,0.387033889
330,8428,3.09106,-3.00272,1152.760778,0.384253593
340,8438,3.09101,-3.00262,1144.420167,0.381473389
350,8448,3.09076,-3.00258,1136.079667,0.378693222
360,8458,3.09047,-3.00274,1127.738722,0.375912907
370,8468,3.09011,-3.00262,1119.398111,0.373132704
380,8478,3.08905,-3.00251,1111.057806,0.370352602
390,8488,3.08913,-3.00255,1102.717389,0.367572463
400,8498,3.0883,-3.00266,1094.376667,0.364792222
410,8508,3.08744,-3.00249,1086.036417,0.362012139
420,8518,3.08652,-3.00268,1077.695639,0.35923188
430,8528,3.08544,-3.00253,1069.355278,0.356451759
440,8538,3.08432,-3.00237,1061.015361,0.353671787
450,8548,3.08296,-3.00249,1052.675111,0.350891704
460,8558,3.0814,-3.00247,1044.334917,0.348111639
470,8568,3.07993,-3.00245,1035.994778,0.345331593
480,8578,3.07809,-3.00254,1027.654389,0.342551463
490,8588,3.07627,-3.00254,1019.314,0.339771333
500,8598,3.07437,-3.00248,1010.973778,0.336991259
510,8608,3.07234,-3.00262,1002.633167,0.334211056
