time,actual time,voltage,current,capacity,SoC
0,211,3.87724,-0.00101101,1213,0.288809524
10,221,2.8123,-4.20318,1213,0.288809524
20,231,2.76191,-4.20313,1201.324639,0.286029676
30,241,2.70252,-4.20293,1189.649833,0.28324996
40,251,2.66113,-4.20298,1177.974889,0.280470212
50,261,2.63385,-4.20305,1166.29975,0.277690417
60,271,2.6131,-4.20304,1154.624639,0.274910628
70,281,2.59605,-4.2028,1142.950194,0.272130999
80,291,2.58244,-4.20299,1131.275222,0.269351243
90,301,2.57209,-4.20289,1119.600528,0.266571554
100,311,2.5644,-4.20312,1107.925194,0.263791713
110,321,2.55909,-4.20299,1096.250222,0.261011958
120,331,2.55608,-4.20308,1084.575,0.258232143
130,341,2.55433,-4.20293,1072.900194,0.255452427
140,351,2.55417,-4.20303,1061.225111,0.252672646
150,361,2.55534,-4.203,1049.550111,0.249892884
160,371,2.55766,-4.20284,1037.875556,0.247113228
170,381,2.56122,-4.20299,1026.200583,0.244333472
180,391,2.56567,-4.20311,1014.525278,0.241553638
190,401,2.57081,-4.20296,1002.850389,0.238773902
200,411,2.5772,-4.20295,991.1755278,0.235994173
210,421,2.58442,-4.2029,979.5008056,0.233214478
220,431,2.59243,-4.20303,967.8257222,0.230434696
230,441,2.60155,-4.203,956.1507222,0.227654934
240,451,2.61107,-4.20289,944.4760278,0.224875245
250,461,2.62058,-4.20301,932.801,0.222095476
260,471,2.63003,-4.20301,921.1259722,0.219315708
270,481,2.63929,-4.20289,909.4512778,0.216536019
280,491,2.64821,-4.20304,897.7761667,0.21375623
290,501,2.65675,-4.20316,886.1007222,0.210976362
300,511,2.6651,-4.20328,874.4249444,0.208196415
310,521,2.67306,-4.20302,862.7498889,0.20541664
320,531,2.68058,-4.20288,851.0752222,0.202636958
330,541,2.68728,-4.20302,839.4001667,0.199857183
340,551,2.69379,-4.20299,827.7251944,0.197077427
350,561,2.7001,-4.20317,816.0497222,0.194297553
360,571,2.70606,-4.20309,804.3744722,0.191517731
370,581,2.71173,-4.20317,792.699,0.188737857
380,591,2.71689,-4.20293,781.0241944,0.185958142
390,601,2.72182,-4.20318,769.3486944,0.183178261
400,611,2.72624,-4.20298,757.67375,0.180398512
410,621,2.7305,-4.20327,745.998,0.177618571
420,631,2.7343,-4.2031,734.3227222,0.174838743
430,641,2.73771,-4.20316,722.6472778,0.172058876
440,651,2.74079,-4.20313,710.9719167,0.169279028
450,661,2.74363,-4.20302,699.2968611,0.166499253
460,671,2.74648,-4.20314,687.6214722,0.163719398
470,681,2.74898,-4.20299,675.9465,0.160939643
480,691,2.75126,-4.20318,664.271,0.158159762
490,701,2.75306,-4.20292,652.5962222,0.155380053
500,711,2.75492,-4.20304,640.9211111,0.152600265
510,721,2.7563,-4.20324,629.2454444,0.149820344
520,731,2.75746,-4.20309,617.5701944,0.147040522
530,741,2.75851,-4.20309,605.8949444,0.144260701
540,751,2.7593,-4.20306,594.2197778,0.141480899
550,761,2.75983,-4.20319,582.54425,0.138701012
560,771,2.76011,-4.20323,570.8686111,0.135921098
570,781,2.76032,-4.20298,559.1936667,0.133141349
580,791,2.76033,-4.20327,547.5179167,0.130361409
590,801,2.7601,-4.20304,535.8428056,0.12758162
600,811,2.7597,-4.20307,524.1676111,0.124801812
610,821,2.75932,-4.20302,512.4925556,0.122022037
620,831,2.75824,-4.20294,500.8177222,0.119242315
630,841,2.75751,-4.20304,489.1426111,0.116462526
640,851,2.75651,-4.20306,477.4674444,0.113682725
650,861,2.75538,-4.20299,465.7924722,0.11090297
660,871,2.75404,-4.20304,454.1173611,0.108123181
670,881,2.75248,-4.20306,442.4421944,0.10534338
680,891,2.75072,-4.20313,430.7668333,0.102563532
690,901,2.7489,-4.20318,419.0913333,0.099783651
700,911,2.74686,-4.20306,407.4161667,0.097003849
710,921,2.74467,-4.20299,395.7411944,0.094224094
720,931,2.74215,-4.20304,384.0660833,0.091444306
730,941,2.73947,-4.20306,372.3909167,0.088664504
740,951,2.73672,-4.20308,360.7156944,0.085884689
750,961,2.73377,-4.20313,349.0403333,0.083104841
760,971,2.73058,-4.20298,337.3653889,0.080325093
770,981,2.72722,-4.20303,325.6903056,0.077545311
780,991,2.72381,-4.20316,314.0148611,0.074765443
790,1001,2.7203,-4.203,302.3398611,0.071985681
800,1011,2.7163,-4.20303,290.6647778,0.069205899
810,1021,2.71224,-4.20311,278.9894722,0.066426065
820,1031,2.70771,-4.2031,267.3141944,0.063646237
830,1041,2.70298,-4.20303,255.6391111,0.060866455
840,1051,2.69799,-4.20298,243.9641667,0.058086706
850,1061,2.69264,-4.20308,232.2889444,0.055306892
860,1071,2.68726,-4.20326,220.6132222,0.052526958
870,1081,2.6813,-4.20307,208.9380278,0.049747149
880,1091,2.67508,-4.20319,197.2625,0.046967262
890,1101,2.66849,-4.20311,185.5871944,0.044187427
900,1111,2.66189,-4.20315,173.9117778,0.041407566
910,1121,2.65502,-4.20321,162.2361944,0.038627665
920,1131,2.64715,-4.2032,150.5606389,0.035847771
930,1141,2.63897,-4.20325,138.8849444,0.033067844
940,1151,2.63019,-4.20339,127.2088611,0.030287824
950,1161,2.62077,-4.20305,115.5337222,0.027508029
960,1171,2.61087,-4.20306,103.8585556,0.024728228
970,1181,2.60036,-4.20305,92.18341667,0.021948433
980,1191,2.58905,-4.20299,80.50844444,0.019168677
990,1201,2.57702,-4.20297,68.83352778,0.016388935
1000,1211,2.56409,-4.20314,57.15813889,0.013609081
1010,1221,2.55117,-4.20298,45.48319444,0.010829332
1020,1231,2.53718,-4.20309,33.80794444,0.008049511
1030,1241,2.52147,-4.20307,22.13275,0.005269702
1040,1250,2.49878,-4.20292,10.45797222,0.002489993
