time,actual time,voltage,current,capacity,SoC,dQ,dv,ICA
0,4124,4.03133,-0.00105119,2539,0.60452381,,,
10,4134,3.35496,-4.20349,2539,0.60452381,,,
20,4144,3.33235,-4.20328,2527.324222,0.601743862,-11.675778,-0.02261,0.51639885
30,4154,3.32061,-4.20336,2515.648222,0.598963862,-11.676,-0.01174,0.994548552
40,4164,3.3119,-4.20336,2503.972222,0.596183862,-11.676,-0.00871,1.340528129
50,4174,3.30388,-4.20333,2492.296306,0.593403882,-11.675916,-0.00802,1.455849875
60,4184,3.29614,-4.20315,2480.620889,0.590624021,-11.675417,-0.00774,1.508451809
70,4194,3.2884,-4.20299,2468.945917,0.587844266,-11.674972,-0.00774,1.508394315
80,4204,3.28057,-4.20294,2457.271083,0.585064544,-11.674834,-0.00783,1.491038825
90,4214,3.2733,-4.20332,2445.595194,0.58228457,-11.675889,-0.00727,1.606037001
100,4224,3.26615,-4.20348,2433.918861,0.579504491,-11.676333,-0.00715,1.633053566
110,4234,3.25959,-4.20327,2422.243111,0.57672455,-11.67575,-0.00656,1.779839939
120,4244,3.25318,-4.20323,2410.567472,0.573944636,-11.675639,-0.00641,1.821472543
130,4254,3.2466,-4.20319,2398.891944,0.571164749,-11.675528,-0.00658,1.774396353
140,4264,3.24078,-4.20321,2387.216361,0.568384848,-11.675583,-0.00582,2.006113918
150,4274,3.23506,-4.20321,2375.540778,0.565604947,-11.675583,-0.00572,2.041185839
160,4284,3.22978,-4.20309,2363.865528,0.562825126,-11.67525,-0.00528,2.211221591
170,4294,3.22483,-4.20321,2352.189944,0.560045225,-11.675584,-0.00495,2.358703838
180,4304,3.22041,-4.20316,2340.5145,0.557265357,-11.675444,-0.00442,2.641503167
190,4314,3.21629,-4.20329,2328.838694,0.554485403,-11.675806,-0.00412,2.833933495
200,4324,3.2128,-4.20301,2317.163667,0.551705635,-11.675027,-0.00349,3.345279943
210,4334,3.20961,-4.2032,2305.488111,0.548925741,-11.675556,-0.00319,3.660048903
220,4344,3.20704,-4.20303,2293.813028,0.546145959,-11.675083,-0.00257,4.542833852
230,4354,3.20468,-4.20325,2282.137333,0.543366032,-11.675695,-0.00236,4.94732839
240,4364,3.20281,-4.20307,2270.462139,0.540586224,-11.675194,-0.00187,6.243419251
250,4374,3.20102,-4.20305,2258.787,0.537806429,-11.675139,-0.00179,6.522424022
260,4384,3.19966,-4.20296,2247.112111,0.535026693,-11.674889,-0.00136,8.584477206
270,4394,3.19862,-4.20296,2235.437222,0.532246958,-11.674889,-0.00104,11.22585481
280,4404,3.19773,-4.20314,2223.761833,0.529467103,-11.675389,-0.00089,13.11841461
290,4414,3.19727,-4.2033,2212.086,0.526687143,-11.675833,-0.00046,25.38224565
300,4424,3.19672,-4.20322,2200.410389,0.523907235,-11.675611,-0.00055,21.22838364
310,4434,3.19632,-4.20293,2188.735583,0.52112752,-11.674806,-0.0004,29.187015
320,4444,3.19628,-4.20306,2177.060417,0.518347718,-11.675166,-4E-05,
330,4454,3.19618,-4.20307,2165.385222,0.51556791,-11.675195,-1E-04,
340,4464,3.19623,-4.20315,2153.709806,0.512788049,-11.675416,5E-05,
350,4474,3.19618,-4.2033,2142.033972,0.510008089,-11.675834,-5E-05,
360,4484,3.19601,-4.20321,2130.358389,0.507228188,-11.675583,-0.00017,
370,4494,3.19613,-4.20301,2118.683361,0.504448419,-11.675028,0.00012,
380,4504,3.19585,-4.20315,2107.007944,0.501668558,-11.675417,-0.00028,
