time,actual time,voltage,current,capacity,SoC
0,13071,4.12917,-0.00107671,2452,0.721176471
10,13081,3.44334,-3.39481,2452,0.721176471
20,13091,3.41359,-3.39491,2442.569694,0.718402851
30,13101,3.39532,-3.39498,2433.139194,0.715629175
40,13111,3.38223,-3.3949,2423.708917,0.712855564
50,13121,3.37271,-3.39485,2414.278778,0.710081993
60,13131,3.36545,-3.39489,2404.848528,0.707308391
70,13141,3.36005,-3.39513,2395.417611,0.704534592
80,13151,3.3557,-3.39499,2385.987083,0.701760907
90,13161,3.35126,-3.39477,2376.557167,0.698987402
100,13171,3.3474,-3.39477,2367.12725,0.696213897
110,13181,3.34337,-3.39518,2357.696194,0.693440057
120,13191,3.33941,-3.39482,2348.266139,0.690666511
130,13201,3.33528,-3.39485,2338.836,0.687892941
140,13211,3.33134,-3.39508,2329.405222,0.685119183
150,13221,3.32721,-3.39479,2319.97525,0.682345662
160,13231,3.32323,-3.39473,2310.545444,0.67957219
170,13241,3.31894,-3.39484,2301.115333,0.676798627
180,13251,3.31551,-3.39495,2291.684917,0.674024975
190,13261,3.3118,-3.39477,2282.255,0.671251471
200,13271,3.30801,-3.39508,2272.824222,0.668477712
210,13281,3.30445,-3.39469,2263.394528,0.665704273
220,13291,3.30096,-3.39462,2253.965028,0.662930891
230,13301,3.29776,-3.39507,2244.534278,0.660157141
240,13311,3.29487,-3.39509,2235.103472,0.657383374
250,13321,3.29203,-3.39475,2225.673611,0.654609886
260,13331,3.28928,-3.39483,2216.243528,0.651836332
270,13341,3.28712,-3.3948,2206.813528,0.649062802
280,13351,3.28495,-3.39489,2197.383278,0.646289199
290,13361,3.28312,-3.39478,2187.953333,0.643515686
300,13371,3.2816,-3.39471,2178.523583,0.64074223
310,13381,3.27996,-3.39477,2169.093667,0.637968725
320,13391,3.27834,-3.39488,2159.663444,0.635195131
330,13401,3.27692,-3.39478,2150.2335,0.632421618
340,13411,3.27561,-3.39475,2140.803639,0.629648129
350,13421,3.27453,-3.39464,2131.374083,0.62687473
360,13431,3.27338,-3.39475,2121.944222,0.624101242
370,13441,3.27239,-3.39475,2112.514361,0.621327753
380,13451,3.27143,-3.39473,2103.084556,0.618554281
390,13461,3.27071,-3.39483,2093.654472,0.615780727
400,13471,3.26995,-3.39473,2084.224667,0.613007255
410,13481,3.26925,-3.39487,2074.794472,0.610233668
420,13491,3.26843,-3.39499,2065.363944,0.607459984
430,13501,3.26751,-3.39469,2055.93425,0.604686544
440,13511,3.26677,-3.39483,2046.504167,0.60191299
450,13521,3.26591,-3.39493,2037.073806,0.599139355
460,13531,3.26512,-3.39487,2027.643611,0.596365768
470,13541,3.26439,-3.39473,2018.213806,0.593592296
480,13551,3.26363,-3.39464,2008.78425,0.590818897
490,13561,3.26272,-3.39479,1999.354278,0.588045376
500,13571,3.26203,-3.39487,1989.924083,0.585271789
510,13581,3.26118,-3.39493,1980.493722,0.582498154
520,13591,3.26049,-3.39471,1971.063972,0.579724698
530,13601,3.2598,-3.39487,1961.633778,0.576951111
540,13611,3.25908,-3.39492,1952.203444,0.574177484
550,13621,3.25824,-3.39492,1942.773111,0.571403856
560,13631,3.25747,-3.39487,1933.342917,0.56863027
570,13641,3.25647,-3.39468,1923.91325,0.565856838
580,13651,3.25567,-3.395,1914.482694,0.563083145
590,13661,3.25462,-3.39478,1905.05275,0.560309632
600,13671,3.25358,-3.39476,1895.622861,0.557536136
610,13681,3.25244,-3.39473,1886.193056,0.554762663
620,13691,3.25128,-3.39468,1876.763389,0.551989232
